"","ld","smd","stlogoddse"
"divers",-0.000642400588292134,-0.0588944662613693,-0.234830329958857
"nonviol",-1.96425672155452e-06,-0.000190458072217487,0.0239940623913502
"cane",-0.000197843579632959,-0.0502841399855086,-0.748802748890245
"havana",0.00159311149050906,0.302423509846396,2.04688799805932
"X20th",-0.000777036168743867,-0.0772281034100568,-0.369981484948917
"tougher",-0.000731691236571206,-0.0684277911198633,-0.294087380430704
"confidenti",-0.000245453406308193,-0.0251200819612796,-0.0933471980243245
"chest",-0.000573141080746959,-0.0541877302527478,-0.223171369244523
"varieti",-2.13692233156307e-06,-0.000198652771735372,0.0239940623913502
"soul",-0.00101552792569019,-0.0953453316252868,-0.451843889745501
"sworn",-0.000105691944089585,-0.0116975991814872,-0.0333306860925224
"imperi",-0.00113931581769377,-0.114484904218855,-0.639140495681935
"pri",0.00031740899416893,0.136482275998016,2.11359711378848
"undertak",-1.91552764457386e-06,-0.000188080803819081,0.0239940623913502
"fed",-0.000758027552920114,-0.0696483913501407,-0.294087380430704
"endang",-0.000294978562193289,-0.0275379589088719,-0.0933471980243245
"baathist",-0.00117031773581006,-0.144675932261579,-1.41777886112198
"homeless",-0.00125220808035313,-0.126505176558549,-0.748802748890245
"portrait",-0.000492926391080985,-0.0502529112595958,-0.223171369244523
"oscar",0.00314675467292956,0.420283558868196,1.98377294205723
"X39",0.000913779444908769,0.0965002845298453,0.417387397706615
"percept",-0.000712874897103003,-0.0739709869373712,-0.369981484948917
"X78",-1.73570125144969e-06,-0.000179034920805969,0.0239940623913502
"cynic",-0.000515534816773375,-0.0513924345506957,-0.223171369244523
"walter",0.000476429456206292,0.0779185559374226,0.503981968043883
"expir",0.000347294558042108,0.0363760641802445,0.182946171923018
"parad",-0.000345380248302096,-0.0556035150697192,-0.451843889745501
"chicago",-0.000866645853065898,-0.0815596932792818,-0.369981484948917
"guidelin",-0.000841483173285102,-0.0867913045856644,-0.451843889745501
"lake",-0.00118781437180047,-0.129214767329887,-0.873573790110035
"plastic",-0.00109792502719451,-0.105969237902039,-0.540976511487986
"lean",-1.97786730444566e-06,-0.000191116787125389,0.0239940623913502
"burial",-8.18907139568602e-05,-0.009132524530286,-0.0208879327279951
"mouth",-0.000102015498444266,-0.0101931073156471,-0.0208879327279951
"rica",0.00116677995544184,0.262289338430661,2.17285267378064
"provoc",-0.000400981648655655,-0.0378396160713286,-0.1444241421758
"ancient",-0.00148920663015147,-0.13645942916771,-0.737994796533447
"sovereign",-0.000727378618424827,-0.0733630913937661,-0.358503281673843
"outcri",-0.000422612232803663,-0.0388468228100408,-0.1444241421758
"fernando",0.00365206357436909,0.483710445931972,2.51859668347643
"bail",-7.40050152301305e-05,-0.00868168641293214,-0.0208879327279951
"pilot",-0.000640823658504484,-0.074562039157831,-0.440540924271873
"distort",-0.000226778683181726,-0.0228117770354048,-0.081110109917136
"hu",-0.000528833374440552,-0.103256485452689,-2.24114971634679
"defianc",2.61093017606262e-05,0.00259397650102338,0.0366495128092264
"yasir",-0.00237991048796176,-0.212001402497208,-1.71794354069844
"prostitut",-0.000317214947678862,-0.0484478133172268,-0.358503281673843
"tight",-0.00115281448314741,-0.100006498170772,-0.440540924271873
"alert",0.000523265900112043,0.0589386221867027,0.294269725802189
"pistol",-0.000697664790045442,-0.0718490054406454,-0.358503281673843
"stun",2.85597326270799e-05,0.00271297303549663,0.0366495128092264
"chase",-0.000260956629645782,-0.0244704621106741,-0.081110109917136
"disband",0.00128759613651891,0.163165901129812,0.766669864985614
"migrant",-0.000773525763916644,-0.107919200292394,-1.00854706358618
"a12",-0.000776052982838181,-0.0878809996862968,-0.529843513203417
"pregnant",0.000390565267045176,0.0599139067241507,0.38716513090256
"suspici",0.000486564751430476,0.0510800541637126,0.24599104422005
"caribbean",0.0014724300635121,0.274850731004359,1.79858320486252
"master",-0.000360659758990567,-0.034470956266757,-0.132187054068612
"tyranni",-0.000613392487492457,-0.0598874873339464,-0.27058291696026
"arena",0.00101549523399952,0.177890671408024,1.10591309165261
"disagr",-7.98017067178759e-05,-0.00769647622198848,-0.0082324823101189
"discoveri",-7.14582175885789e-05,-0.00728302719684627,-0.0082324823101189
"disabl",-1.74345671006173e-05,-0.00359742233166175,-0.0082324823101189
"effici",-0.000348217666990149,-0.0338711457855339,-0.132187054068612
"identif",-6.0151527036348e-05,-0.0066820415317964,-0.0082324823101189
"horrif",-0.0011046599879275,-0.096324697937921,-0.429062720996799
"christma",-0.000285933856380797,-0.0408883566856825,-0.27058291696026
"fiscal",0.00110611863192029,0.193112225606623,1.18746037305656
"distinguish",-0.000235603311654536,-0.0218072820739732,-0.0686673565526086
"X48",-0.000896095530107399,-0.0798940415131852,-0.346844320959509
"hot",-0.00170496913910977,-0.144389095033394,-0.727026729092523
"revolt",4.22351383462168e-05,0.00474858682205662,0.0495250589888369
"captor",-0.000842481662744608,-0.0841208345145351,-0.429062720996799
"famou",-0.000420277582280945,-0.0438294032470391,-0.199287754887995
"deter",0.000292036454203903,0.0300216401694275,0.158311618392695
"shed",0.000877593124857339,0.0970993261324758,0.447004183713
"acquir",-0.000455768348324119,-0.0456425106696323,-0.199287754887995
"ieng",-0.00065623280178366,-0.114233030047176,-2.23107698312718
"vicent",0.00308494817788884,0.45086973527323,2.87750794075102
"loyalti",-0.0010800152796993,-0.100754467401718,-0.507062344454715
"pipelin",-0.000444999847872901,-0.0646739360686351,-0.507062344454715
"prijedor",-0.000725244155011684,-0.119252577372343,-2.2208653192347
"vukovar",-0.000782399126655374,-0.123862497860708,-2.2208653192347
"ankara",-0.00179358682536456,-0.187536954065159,-2.2208653192347
"vengeanc",-0.000153978197557903,-0.0163790771122477,-0.0560119061347324
"yasukuni",-0.000412397262067135,-0.0899256409732959,-2.2208653192347
"investor",-0.00159948783325987,-0.145457494085161,-0.841145325169303
"spotlight",-0.000807153141362465,-0.0743410013840266,-0.3349988182034
"recept",-3.33888158349138e-05,-0.00394496329692876,0.0046430638694916
"profess",-0.000288822840597602,-0.0295262978447686,-0.119744300704084
"tom",-0.00140524924472665,-0.122481870327124,-0.605736464482814
"seizur",0.000467443400226278,0.052581673631335,0.273931063735037
"antiterror",-0.000439639018189372,-0.0494889220206767,-0.258544805359843
"X2009",-0.000967671253923288,-0.107542298646907,-0.715893730807954
"X1945",-0.00151790311878445,-0.15476732173265,-1.16308809158148
"fan",-0.00120637678006923,-0.106485591215494,-0.507062344454715
"basqu",-0.000499593394859461,-0.0915604335221347,-1.37605892145446
"lash",-0.000901615461523191,-0.102600469744084,-0.704590765334327
"sampl",-0.000544060406205587,-0.0704525793803279,-0.495403383740381
"disarma",-0.000310975818080614,-0.0405771781072286,-0.246307717252654
"infiltr",0.00053528973254807,0.0777590599213658,0.477855304460659
"traitor",0.000679649522521237,0.071239383185833,0.337407467431283
"covert",0.0014352286883554,0.233828436432409,1.36760617374168
"reliev",-0.000971716779316593,-0.0941549567595047,-0.495403383740381
"wind",0.000240121203307827,0.0238174468547468,0.13186831385371
"jone",-0.000611394944054569,-0.101288564887519,-1.37605892145446
"miskito",0.000353110874302713,0.132316401042211,1.81445175445235
"chen",-0.000304644519889613,-0.0596396874638955,-0.704590765334327
"reloc",-1.22927741989485e-05,-0.00152797729870388,0.0177464974109744
"mutual",9.76386063062497e-05,0.0102985627493451,0.0759680262457819
"competit",-0.000991849177215425,-0.0882215903662129,-0.405558257526356
"magistr",-0.000214111434327078,-0.024231280208764,-0.107088850286208
"alvaro",0.00346224887419813,0.478646067592824,3.04269992345222
"indefinit",0.000181593568258179,0.0207123883577761,0.13186831385371
"steven",-0.00172806257770374,-0.176642802175734,-1.68687604617393
"X56",-2.28647981165494e-05,-0.00208389405338203,0.0177464974109744
"blunt",-0.000160863393736269,-0.0153571750455367,-0.0431363599551219
