"","ld","smd","stlogoddse"
"bishop",-0.000532653362875498,-0.171517750235514,-1.48361449652183
"robert",-0.00120125368319618,-0.202147004603673,-0.667831928866453
"X1983",-0.00120537747434634,-0.223446874846091,-0.886534346515144
"tibetan",-0.000394671102652391,-0.16151952598439,-2.70058131969101
"instanc",-0.000340690733216617,-0.0627858070242847,-0.188456701572163
"toler",-0.000653153084131087,-0.121073180631043,-0.398846108154724
"driven",0.000914336009190753,0.192415342448581,0.525766303105535
"seat",-0.0002049855573504,-0.0477063755913478,-0.181458704715512
"honor",-0.000108643579529851,-0.0231493829045432,-0.0766947928795003
"implic",-0.000569723494392718,-0.109315686156185,-0.369711517263027
"select",-0.000392390955467143,-0.0762185845609125,-0.248705421562284
"purpos",0.000131290684216906,0.0254662096852547,0.0756586734914456
"jurisdict",0.000113032861905145,0.0338043837610922,0.149963995899325
"asylum",-6.04514042073744e-05,-0.0189376140611087,-0.0934085285614305
"deliber",0.000548378428368822,0.119755015019892,0.359902610890126
"deep",-0.000495041997950014,-0.0884536238539572,-0.268492693947967
"prais",0.000205132549994525,0.0401941706801409,0.118852463797245
"motiv",-0.000344042508362708,-0.0604878376190252,-0.174403357219752
"pol",-0.000330675321897774,-0.14513203889141,-2.43513100650055
"handl",-0.000452776065111309,-0.0839647339923341,-0.26501491206321
"equal",-0.000217865896931406,-0.0415721087212317,-0.127842169076082
"suicid",-9.7284001218141e-05,-0.0230567028094646,-0.0862056050808577
"rate",-0.000334123319596665,-0.0797578763090657,-0.33420308802065
"aristid",-0.000327693092624397,-0.132520184973796,-1.46213245949426
"tactic",-0.000202392103622135,-0.0400686037804676,-0.127842169076082
"rare",-8.36062673739014e-05,-0.0151973050848846,-0.0421777992807646
"elimin",-0.000506005997592686,-0.0942916757946916,-0.306008579490726
"strip",-0.000577259971387297,-0.117066996222998,-0.435194705171437
"bad",-7.47994866426612e-05,-0.0143746233283893,-0.0421777992807646
"X2001",-9.32890340655995e-05,-0.0193087408691076,-0.062228171979971
"suppress",-0.000458865025884537,-0.0859591607890338,-0.278269748526351
"ultim",0.000327773569530509,0.0640448095294918,0.186366241148119
"prompt",0.000353960985929763,0.0697584611734449,0.203411557557142
"dissent",-0.000239908210161769,-0.0540265746571747,-0.204718010987198
"equip",-0.000160825251393385,-0.0368959414828038,-0.138386722374786
"extens",0.000252408238495912,0.0477834173956633,0.137938291752131
"replac",1.08740925213234e-05,0.002105526449754,0.00821625373087434
"X70",-0.00022459198369323,-0.0396402905658903,-0.113375548176552
"fate",0.000194798340730979,0.0390094367642583,0.120090756355441
"awar",-0.000192841778663457,-0.0361120861681878,-0.109720586998713
"destruct",0.000529313932419973,0.121283984100511,0.388527961049072
"affect",-0.000247878296629974,-0.0445213778357723,-0.131123024955829
"hostag",-0.000113407481197065,-0.0301141214198127,-0.131123024955829
"nearbi",0.00070591048775443,0.180787651577527,0.606485638849388
"neighborhood",-0.000482825118096047,-0.115732501810815,-0.53656848311812
"broad",-0.000442217833448374,-0.0749368369204514,-0.216887732874572
"broke",2.33744755619151e-05,0.0045243835061926,0.0157336626361318
"confid",0.000128532474828395,0.027331519372212,0.0913963125411103
"industri",-0.000575876844457329,-0.113416130158129,-0.414452718116197
"wartim",0.00117699412692838,0.302254316758947,0.943866903651144
"price",-0.000166388471705025,-0.035392691356773,-0.123797519129864
"X23",-0.000236755728009104,-0.0422184437119418,-0.123797519129864
"gang",-0.000106815222554503,-0.0301822012957952,-0.141918596679826
"khartoum",-0.000483211510944476,-0.175938529346823,-3.01032161530229
"fundament",-0.000253843086624458,-0.046528280857772,-0.141918596679826
"method",-0.000552633908180627,-0.110520203120208,-0.41094660920087
"settlement",8.66379559036846e-05,0.0181728154318581,0.0617124011253764
"captain",-0.000215707330542077,-0.0892299574161164,-0.801077754841435
"anger",-0.00023940497257761,-0.044561409658171,-0.138232335083537
"lord",0.000123494514832551,0.0498075035482325,0.294101131113613
"rememb",0.000220795572954677,0.0534065510808534,0.196712097155366
"perform",0.000131983843312537,0.0269768517048364,0.0882878605768567
"asian",-0.000230071902933023,-0.0596485902687766,-0.27405967784331
"plead",0.00102461466757586,0.257567450765921,0.818115878373051
"qaeda",-0.000847124883680534,-0.203286810198584,-1.29134526001784
"inmat",2.34037028410392e-05,0.00844303867572107,0.0503287623157701
"signal",-0.000227746632248554,-0.0422187444346959,-0.130812118493686
"modern",0.000147772134661114,0.0291442775823342,0.0921914152829112
"hang",-0.00058488371729205,-0.139991551864151,-0.711854658168983
"locat",0.000202952937038838,0.0414120972706645,0.133190208287728
"design",0.000330936718929305,0.0634159745945721,0.187169218384563
"sell",-0.000553187324906552,-0.113775826620565,-0.449537184247388
"green",-8.75312577247718e-05,-0.0374191360969455,-0.288048917711234
"egypt",-0.000695912283085402,-0.194304317659906,-1.67806744334966
"board",-0.000217703122198446,-0.0490701168050044,-0.19130115944427
"tour",-0.000349713900779506,-0.109479205984296,-0.742174184950523
"slave",-0.000137380889707821,-0.050045208852077,-0.335836365850261
"halt",0.000345265337072325,0.0666191704418235,0.199320862302369
"materi",0.000313696055337386,0.0844345441929434,0.335490868348325
"X1997",-7.59547049457362e-05,-0.014979292713316,-0.0472171240616857
"task",0.000304779161906815,0.0601075438370587,0.185548401160277
"basi",0.000246357611571689,0.0480869131100926,0.149204228674386
"depend",0.000127993690667905,0.0238658312991501,0.0738047267261634
"ran",0.000122150236480387,0.0233146790551981,0.0738047267261634
"horror",0.000697659558007573,0.146107641071694,0.43992948011911
"pick",-6.77845389718663e-05,-0.0135786641529784,-0.0433486517778373
"tension",-6.73550467285926e-05,-0.013535577644018,-0.0433486517778373
"district",0.000247136238139507,0.0517925587715876,0.17155203229002
"william",5.44299483999793e-05,0.0109826139221726,0.0385442558094367
"harsh",-0.000329565864200658,-0.0611825358042891,-0.199885599240127
"huge",-0.00025280896730608,-0.0433173416300135,-0.126670581411689
"compar",-0.000244597977937732,-0.0426080825193769,-0.126670581411689
"spend",-0.000676559401621035,-0.119186257088146,-0.402978301623888
"harass",0.000229416911777267,0.0444703959245573,0.138787952045299
"augusto",-0.00275336989724329,-0.39108519416436,-1.88462522310822
"peruvian",-0.000592806980475493,-0.183470767487868,-2.02054269643145
"class",-0.000845533709344988,-0.185601237762647,-0.985226660741132
"fought",0.000401418853610221,0.0807862565133434,0.251052249197019
"global",-0.000264690364691328,-0.0566495707173378,-0.216371522718744
"choic",0.000254011550174275,0.0506214321470999,0.161413319897701
"X27",0.000445970610591081,0.0913862055951535,0.285576700811725
"behavior",-0.000224086973046277,-0.0401343982840435,-0.122836566470338
"contribut",-0.000529078564198433,-0.0908270764791013,-0.287673676814339
"unabl",0.000493479548584504,0.0935287760472817,0.272632525918002
"mandat",4.21071162114504e-05,0.00898697598152246,0.0343824292848618
"farmer",-0.000619610062264856,-0.162288930576309,-1.07752925565809
"crucial",0.000426762953487304,0.0780060720498306,0.224151167528691
"X28",-0.000319665013213038,-0.0541952846571138,-0.161096755584814
"path",-0.000485908502247432,-0.132448559944595,-0.834804960819681
"discrimin",-0.000548246900719805,-0.117065114421483,-0.507431114597745
"sandinista",-0.000403311370158156,-0.156571346096474,-2.96600771384154
"governor",5.88228454410948e-05,0.0224344735867741,0.14046919458639
"transit",-0.000810720973833919,-0.151910477448386,-0.602296128951888
"del",0.000761356950328207,0.337077790769552,1.75987749891689
"notori",-2.55045744521449e-06,-0.000457031464114159,0.00127328208156488
"shift",0.000444090498044761,0.0873836861708425,0.268012817404946
"X80",-0.000753706323018191,-0.122242534213898,-0.384546317611783
"oblig",0.000454040857973342,0.0851275573330345,0.250395769678495
"perpetr",0.000605035248737394,0.125583746073942,0.391009852789828
"liberti",-0.000547989322155665,-0.100300267266138,-0.352815293234439
"due",0.000131255273326947,0.0258429542878214,0.0865185666113849
"numer",0.000430182789272352,0.0802230171060569,0.236840163608044
"chechen",0.000548810083576416,0.372718496760519,4.12140748811369
"video",0.000182655965576341,0.0567993733669759,0.276620079571594
"X1996",-0.000216683597286504,-0.0389959908976952,-0.122323653862639
"separatist",0.00034394592747244,0.0905381325490556,0.362312671943432
"joint",-4.8555991661247e-05,-0.0100542841343454,-0.0331603584330864
"X1976",-0.00192791348907925,-0.322390836664974,-1.86149405052635
"doesn",-0.000422453488667033,-0.0746416664787758,-0.243130632684893
"imposs",0.000287553901895999,0.05431239697953,0.167687893702011
"mine",0.000130390413044076,0.069839187208846,0.538190630801769
"mid",-0.000688227070979266,-0.119046991904004,-0.405761190399422
"chemic",-0.000370865105973146,-0.116561231659318,-0.867786981737956
"realiti",-0.000376420585049991,-0.0670803722021544,-0.21802652887158
"lower",-0.00040239653086082,-0.0761802644548481,-0.26875562142198
"undermin",-2.66691344595342e-05,-0.00475520502852457,-0.0117586585713459
"X1975",1.1267356792677e-05,0.00264345235821164,0.0133680168686279
"cold",0.000317750869570098,0.0727635724316692,0.263274603973716
"moder",-0.000928418341908448,-0.156937801062509,-0.557504971505718
"feb",-0.000203537256160101,-0.0403975671270818,-0.141666292105152
"helsinki",0.000454877715124729,0.29639474283727,2.36513638085392
"hit",0.000103224886355224,0.0211226310374409,0.0748332368352644
"convinc",0.000411805434831218,0.0737126973253566,0.213342905724269
"babi",3.23959013460073e-05,0.0216200082599756,0.231632148176351
"collabor",-0.000682691394136629,-0.143102538990046,-0.658814439405716
"fulli",-0.000381906814088755,-0.0625725370455077,-0.185627733472235
"strengthen",0.000135557114516735,0.0248523273080563,0.0789614200785566
"georg",-0.000355314427648482,-0.0603547536669695,-0.185627733472235
"intens",0.000311747903641568,0.0550653699483981,0.161412383643771
"airport",-0.000367788163437175,-0.0771609264031159,-0.310231718658401
"tamil",-0.000288366027393696,-0.120962626168712,-1.62829880940828
"helicopt",-0.000274563125079943,-0.0555823187474197,-0.206368567579959
"apolog",-0.000694096210051276,-0.155190652855301,-0.813463050873378
"conclus",0.000226283891311213,0.0444370467298209,0.146442497304291
"colleagu",0.00024855831021935,0.0497569607435137,0.165662864705111
"mistreat",-0.000831514644514001,-0.15000363727922,-0.580318550366047
"vietnam",-0.000420256144084395,-0.120349205875793,-0.809854056028917
"celebr",0.000176936055103304,0.0364098419068859,0.126978094689669
"killer",-0.000530272595918108,-0.105249778642241,-0.420154196728316
"cloth",-0.000218194732362567,-0.0462040374934775,-0.177767118437876
"bear",8.31262233113041e-05,0.014577212708222,0.0464770201679033
"belong",0.000270930388206877,0.049271299408081,0.150692978365631
"slaveri",-0.000197249630103723,-0.0598966202039063,-0.358060016597547
"X35",0.000251692775327036,0.0474898208238649,0.150692978365631
"fox",-0.000417720293680302,-0.153230639008403,-2.33299483703225
"strongli",-0.000158336824791139,-0.0263341237709687,-0.0754449269661494
"martial",-0.00021764016906266,-0.0506425471527989,-0.219760889832479
"pattern",0.000194161896102815,0.042251854002082,0.154964550494204
"reaction",0.000143229466243726,0.0253662132241841,0.0795860234680685
"displac",-0.000125153407092726,-0.0247936189841487,-0.0862038747955012
"charl",-0.00139568438497857,-0.234691352991541,-1.03175273431378
"tribe",-0.000592081279816198,-0.176818376063533,-1.96347366929621
"X29",9.04205885189772e-05,0.0189237189008392,0.0716706902866241
"divid",0.000407486273448511,0.07507747654342,0.22962486072752
"export",-0.000687487746931393,-0.142068506473701,-0.666653391887581
"nicaraguan",-0.000579367648309747,-0.174909683114134,-1.96347366929621
"exercis",-0.000331054666806187,-0.0626282113085308,-0.225611974463855
"collaps",0.000643986333232709,0.127322581628188,0.395478079795755
"hotel",-0.000228860353265577,-0.0547167966271738,-0.251981666614544
"wage",-0.000442973809948653,-0.0754405075973515,-0.247968939314896
"religion",0.000166682236259598,0.0368133976791286,0.141521928180425
"carter",-0.000142497397214852,-0.0482180147636681,-0.326757221577733
"upris",1.8376618365239e-05,0.00420119144096732,0.0205233140900426
"faction",-0.000632558064064574,-0.121886417927257,-0.508306619193342
"complex",-0.000128799673763764,-0.021952670965882,-0.0654625361814001
"surround",0.000508109329906701,0.0935852673938118,0.284889243366315
"fellow",-0.000367293883912795,-0.0603367960244873,-0.187580390138093
"aliv",-0.000219221428260924,-0.039755701913495,-0.133201879114571
"unusu",-7.9636980243273e-05,-0.013455855361024,-0.038106470291423
"freed",-0.000609176035543713,-0.104952651387057,-0.373406095472275
"patrol",-9.52977101365004e-05,-0.0207259132417363,-0.0805962566844823
"nyt",0.000811097743331055,0.174284471125952,0.569126786744058
"heavi",0.00062147578290506,0.112616367555312,0.335418435976884
"score",-0.000438688994644208,-0.0715743868691266,-0.227619847453428
"ensur",-0.000502784677755286,-0.0843343667521236,-0.28235244603023
"embargo",0.00029528596328233,0.0799392700107262,0.353480129937087
"kuwait",-0.000377648857282549,-0.128556754011302,-1.32059680269765
"X2004",-0.000372166635639212,-0.0756561575844442,-0.310668377093359
"dirti",-0.00135447691618022,-0.235829003443361,-1.17687197076459
"resum",0.000301938253531212,0.0536554730178646,0.168144106409084
"holocaust",0.00021234796816965,0.0641952769352997,0.321862829906434
"spring",5.69262300218603e-05,0.0110130335998077,0.0420963409656283
"ahead",-4.78850375249265e-05,-0.00800276120118345,-0.0209771549348618
"defin",0.000565092261812576,0.114852086698195,0.380927590467077
"philippin",-0.000748277474580439,-0.192388136686733,-1.79538381071974
"expand",-0.000346428086321397,-0.0587864386960519,-0.192818464781933
"consult",-0.000123424656997892,-0.0243540285504372,-0.0876318786016695
"apartheid",-0.000766970264233715,-0.175936362800521,-1.16566913817476
"canadian",-0.000223259349501496,-0.0769904234183106,-0.620324689681125
"expel",0.000833033359584316,0.198902415131693,0.711577669365629
"behalf",0.000117417110961306,0.0196866161858907,0.0642239213400084
"element",-0.000462624369670285,-0.0767762013665536,-0.257522140803909
"X2005",-0.000480354487245535,-0.0888752360988682,-0.344916093067866
"mugab",-0.000486257209756108,-0.161237446595764,-2.52457029969112
"caught",-0.000201056431040009,-0.0356957493374479,-0.120018283862537
"assess",-7.97369507048533e-05,-0.0144960934586516,-0.0461629039734161
"intellectu",5.08836192761307e-05,0.0108198781142944,0.0464764445607315
"judgment",0.000328627779449284,0.0693645662899096,0.255401749365825
"repli",0.000461635567305972,0.0888715568570326,0.294093207557913
"vehicl",0.000134207212401423,0.0289314658541964,0.116778495505056
"X1987",-0.000522569973668082,-0.0948328044682402,-0.367252517735773
"arrang",-0.000273424705146802,-0.048411317744627,-0.167376583529975
"socialist",-0.000116802128607785,-0.0267000668586045,-0.115682163497499
"X90",0.000649702046552399,0.123598522903694,0.392170003469767
"lay",0.000283621671419879,0.053093272332191,0.179822135368773
"mountain",0.000538643501412385,0.141339873119822,0.582957887888889
"christoph",0.000154857951733614,0.0557149442471793,0.341659749778333
"highli",0.000410166921046549,0.0684015162743863,0.204971567603229
"fill",0.000138055259527211,0.0268881783371025,0.0997338275524976
"reveal",-0.000258502874255764,-0.0428515690640896,-0.136935100784379
"hassan",-0.0010272286974328,-0.238189754615275,-3.46640565561005
"chamber",-8.5028432106211e-05,-0.021889884809299,-0.106943843786615
"fals",-0.000705250047952167,-0.120074660482729,-0.456125285183809
"amend",-0.000102953630171181,-0.026593793975281,-0.132577028569053
"recruit",-0.000769431189310185,-0.155227091605753,-0.80839768110712
"personnel",4.05596222514968e-05,0.0090129661875049,0.0419101807321184
"powel",-0.000468048243917661,-0.138845379840304,-1.27933347884915
"higher",-0.000484447441124177,-0.0780398847385027,-0.260514993646894
"prospect",3.34298422108057e-05,0.00578999674649231,0.0233994317412313
"kenya",-0.000491076825096459,-0.163638761503342,-3.45544064029183
"succeed",-0.000252632106843164,-0.0402142482267209,-0.123794131439135
"mount",0.000262185793956193,0.0469488202785883,0.156693356585014
"remind",0.000323202891168939,0.0631610931310605,0.223993484792575
"foundat",-0.000593073136021037,-0.123404916876953,-0.623126808711287
"truck",0.000372619810066057,0.119761304669041,0.615237662169475
"anonym",-0.000154234284295249,-0.026242953025515,-0.0847019130535142
"vast",-0.000840890644818543,-0.131318866753465,-0.469613647606259
"envoy",0.000462732239769379,0.0937190132352862,0.33322283039322
"weekend",0.000177208226292972,0.0316169830946664,0.110262198750757
"reluct",0.000550635572774239,0.0960293537772876,0.299052454280529
"coordin",0.00013364354079449,0.0242685994831278,0.0877985036091551
"arbitrari",-0.000924437854037175,-0.144993850691909,-0.537604573218474
"resourc",-0.000268694178053891,-0.045483485760176,-0.154597386841449
"policemen",0.000273932979548566,0.0656787156886603,0.284082567941049
"frustrat",-0.000198441674965145,-0.0322194025318626,-0.101436662092232
"track",0.000369747785997733,0.0667358781500152,0.222747137509658
"terribl",0.000239386081864037,0.0419265371250693,0.14195687013987
"agenda",-6.90534972893026e-05,-0.0132153329636517,-0.0457442739240182
"meant",0.000163248695054834,0.0282107026585079,0.0972569215666365
"dollar",-0.00093369475927033,-0.151990536882109,-0.606493951428627
"settl",8.78166030558009e-05,0.0145386774497734,0.0511666770683061
"lawsuit",0.000127031021593206,0.0357218289519356,0.190262737599005
"ralli",0.000147999536856291,0.0306394350929889,0.124567897577778
"X1981",-0.000768551750877926,-0.133742068878029,-0.562921724439037
"award",-0.000480757941937686,-0.0970007562901829,-0.452569123555937
"built",-0.000279329927751329,-0.0449432210744165,-0.145584600739009
"ruler",-0.00112359985529172,-0.188661326123076,-0.870719367076312
"scholar",-0.000119121807000052,-0.0232275208518911,-0.087738045318621
"carlo",-0.00250397096785178,-0.340314200781876,-1.86035587550069
"rumsfeld",-0.000367997893544809,-0.130463220128549,-1.86035587550069
"flight",0.000258337664089801,0.0495744500528,0.183385712798088
"assum",-0.000344100041120189,-0.0549126729463517,-0.183011603824193
"stood",0.000385633194688833,0.0720174476416469,0.252601050232129
"mix",-4.15647846592652e-05,-0.00751572149643985,-0.0224173993893217
"abil",0.000158256174889906,0.0275933699681341,0.0983702852054918
"embarrass",-0.000760461350833989,-0.115035002452943,-0.400575691059585
"budget",0.000106426251310443,0.0258509608191546,0.12627218939561
"code",-0.00032673315780898,-0.0663290230668088,-0.298011717566993
"deploy",-0.00027641937202696,-0.0519492530877342,-0.20725789845693
"dialogu",-0.000541352802606115,-0.102484015985372,-0.462077990644997
"X400",-0.000137671904034939,-0.0215043800150722,-0.0644111707839245
"radovan",0.00349900701869123,0.834492501722836,3.32934090526946
"plea",0.000750164499897525,0.202457942291546,0.861536078043569
"oppress",-0.000118435005704251,-0.0233232480245389,-0.0909183629419846
"scandal",-0.00138624041946529,-0.236592756304763,-1.38885130884791
"broken",0.000263687517175837,0.0458755463161956,0.158902489892107
"lobbi",-0.000825679116903812,-0.141073379752259,-0.613219089886187
"extremist",-0.000711909621176668,-0.120515207178493,-0.494559653133618
"X2006",-8.05970476313563e-05,-0.0158701807109666,-0.0596689711887678
"partner",0.000158603990353064,0.0267547487977764,0.0945727689633105
"hill",9.27679119838029e-05,0.0204617471503951,0.0945727689633105
"safeti",0.000168804994022685,0.0311474893561335,0.118044349336222
"castro",-0.000796967591355513,-0.191639712423305,-1.99747483123095
"plant",-0.000382493239075648,-0.0731698524774103,-0.316276831359835
"shortli",-0.000107983893526389,-0.016938212666994,-0.0501054719569033
"bullet",-0.000233789114506546,-0.0421327014444127,-0.159810478426166
"legitim",-9.37876239992461e-05,-0.0157855913887059,-0.0501054719569033
"map",0.00062699723888039,0.149398177353318,0.607467352542351
"hostil",0.00032467467501267,0.0560708917488623,0.191436133206222
"disclos",-0.000358814169448514,-0.0593808263757474,-0.213696396832879
"sergeant",-0.000469138526520967,-0.142272103257353,-1.69174055233987
"sex",-0.000422016814223794,-0.101963435888709,-0.642738221972222
"reput",-0.000189669850485755,-0.0297199369741669,-0.0942534106036799
"fell",0.000901295476687774,0.170790677488507,0.564509742957874
"deepli",-0.000200096589670745,-0.0305259069875882,-0.0942534106036799
"interven",0.000835112990258866,0.170553908354327,0.601092643861567
"uniform",-0.000303054203992125,-0.0539184929751277,-0.209005876527067
"crush",0.000160778895540009,0.0289570805366168,0.109541862979552
"princip",-0.000443718159018805,-0.0693120185832826,-0.239390276956568
"english",0.000487735865571797,0.101824012231881,0.391828701610132
"drawn",-7.64043978646838e-05,-0.0122211739996135,-0.0355580081322578
"duch",-0.000319217756102686,-0.126439832135308,-3.38255095637433
"love",1.42273563576753e-05,0.00270220884506727,0.016272474143358
"circumst",-0.000435972360532267,-0.0638769157337791,-0.204289658164742
"X1985",-0.00106767380109992,-0.172497624388039,-0.773292073418664
"jame",-0.000723278482589888,-0.105980578423501,-0.36451960493907
"introduc",-0.00100474181022546,-0.146857144049787,-0.545609750245029
"desir",0.000308529116367951,0.0501492960004526,0.1665462131537
"expos",0.000158865068288831,0.0265865574744306,0.0956724199328052
"X1973",-0.0017670256010872,-0.28170947858421,-1.97722149340127
"haven",0.000484930311717989,0.0934891005814308,0.341479732547018
"humili",-0.000595640140086502,-0.0954482835620722,-0.359904525296473
"invad",-0.000765588422752493,-0.13816164281449,-0.669499510064498
"listen",3.51094411454273e-05,0.00586961989928325,0.026222891752028
"lebanon",-0.000583406807500931,-0.13994939346458,-1.04912254395448
"firm",-4.27156943337206e-05,-0.00796921157863767,-0.0257212972512448
"buy",-0.000513977048243361,-0.0915167024057844,-0.390106479497722
"poll",8.37365730218536e-05,0.0198032655536073,0.10075030645204
"properti",0.000216768025814219,0.0650013647373471,0.367609516412431
"accompani",0.000526780186146141,0.0875648131175508,0.283328857387013
"root",-0.000100880576227751,-0.0158387689663349,-0.0475122710469802
"cast",-0.000194016596523409,-0.0409827210821008,-0.189983959337721
"compromis",0.000388443210827169,0.0902312292807326,0.393614047670161
"thoma",-0.000713601265807688,-0.114988730219378,-0.458503567013103
"compens",-0.000514080390479514,-0.106904764460338,-0.57772065119404
"essenti",0.000246362679451553,0.0389291856465108,0.129914386612851
"afternoon",-0.000159401411142029,-0.0274317607104623,-0.0977547893333027
"sensit",-0.000402760623185455,-0.0623652263304624,-0.21567783946141
"weak",0.000330534272716425,0.0611732332070052,0.227845650086274
"provis",0.000241901521973028,0.0736567819842216,0.419506011903029
"mental",5.52211917334986e-05,0.0121728744012344,0.0616203958238434
"prohibit",-0.00136684707786748,-0.200467316863825,-0.860234250622722
"afraid",0.000304384468726377,0.0587035588194526,0.227845650086274
"teacher",-0.00034212943178554,-0.0603824575065803,-0.242162339183502
"prize",-0.000618317555713444,-0.125481484289294,-0.702524693782436
"ordinari",-0.000423455983978672,-0.0671768605387649,-0.242162339183502
"credit",-0.000399754620501592,-0.0613745808217631,-0.210855949516695
"propaganda",0.000404607671637281,0.0875857439378426,0.363409355994641
"madrid",0.00016726736013483,0.0999147728352179,0.968247560327367
"vietnames",-0.000478509922608293,-0.140534022751224,-1.65847173209553
"sovereignti",-6.53314538947743e-05,-0.0140433938186692,-0.0599188182893513
"statut",-0.000491186115729524,-0.0998432310346658,-0.522777865580659
"await",0.000281327581471665,0.0439099155540557,0.145516566210171
"pont",0.000885688398731477,0.379187978217207,2.53935702451273
"nuremberg",0.000132086722200919,0.0373397014680405,0.215786069669065
"sort",-2.19047834653835e-05,-0.00347304503526428,-0.00570409540978681
"loan",-0.000181383686777663,-0.0506165735066434,-0.336450530809217
"rio",-0.000560728887046351,-0.165212018113491,-3.35818913721321
"lanka",-0.000529927010315282,-0.147471897867144,-1.65422125103419
"version",-0.000202138541346568,-0.0325849860754214,-0.111443555149137
"faith",0.000182262719544466,0.0443457446614345,0.221148662923852
"slow",0.000466844032518339,0.0786718847784098,0.266408766433462
"preced",-0.000106564759365098,-0.0164866686792475,-0.0498520340565634
"endors",0.000301136638656835,0.0507582669508811,0.179917515339826
"gunmen",-0.000402127559064688,-0.0773825221994755,-0.361884016299579
"insur",0.000310287933045613,0.0584850759669741,0.22654487360747
"kashmir",-0.000410924513144773,-0.137099795670234,-2.39609673608492
"mail",-0.00058123647392663,-0.13408787213727,-0.959080365493699
"cabinet",-0.00140156947994006,-0.228041738597254,-1.33004741645158
"ideolog",-0.000152429782744027,-0.0270060838271422,-0.10143529251492
"absolut",-0.000102147264652857,-0.0153830247722991,-0.0447741475373286
"papon",-0.000202786353085879,-0.0986347155978063,-3.34574471939276
"summari",0.000481621435731054,0.0883134931028494,0.321588110323806
"translat",0.000129759747775755,0.0508102600395751,0.385912299608416
"dark",5.02158044805198e-05,0.00834095945813192,0.0360426265177714
"biggest",-3.43539337176626e-05,-0.00539924960756302,-0.0121706533974394
"battalion",-0.0005373155791221,-0.114254694084792,-0.679692809118066
"suppos",-0.000168993729767325,-0.0277314379273425,-0.0963871846897032
"substanti",0.000485123486599613,0.0822934096778013,0.282908137569744
"riot",-0.000471983421065129,-0.0924915192334531,-0.464190159121826
"column",0.000308142192966062,0.052731070986797,0.190676319278231
"princ",-0.00085875222144189,-0.194471212991818,-2.13582886635677
"web",-0.000206549705465446,-0.037434940649383,-0.150630690615821
"partli",-0.000754287150902975,-0.112089652180129,-0.420870993651386
"la",-0.00194495164220889,-0.299999751565277,-2.73659992454991
"X1984",-0.000574261216098026,-0.0978029399491278,-0.420870993651386
"desert",-0.000849294510140216,-0.163472483226735,-1.00949178456063
"belgium",-0.000562611387344652,-0.145513196148629,-1.41198397459025
"nigerian",-0.000507003708487228,-0.154815612888412,-3.33311776491254
"marco",-0.000302422649512559,-0.111492636916993,-1.76966947141823
"attribut",-0.00108653507461226,-0.152339391822546,-0.578952611682652
"wear",-0.000677408826162436,-0.105475128660613,-0.416049103706671
"clash",-0.000204796003825603,-0.0329973429967972,-0.115555592803206
"contrast",-0.000362341088173453,-0.0523059613795766,-0.171276462914294
"profession",-0.000569556584836706,-0.0876440391541794,-0.332704811072943
"racial",-0.000263720000344236,-0.0568444610158104,-0.29754202548967
"kadyrov",0.000158737946031032,0.178178531833121,5.80401724838101
"oust",-0.000838747256442951,-0.124306631751744,-0.484938481916823
"forens",0.000133794801407864,0.0316599205402093,0.164142997944754
"provok",-3.74333348586085e-05,-0.00584436534937188,-0.0136612303252009
"display",-0.000371717540367012,-0.0595831105205136,-0.225086292296298
"god",-0.000936893569868526,-0.143211294379451,-0.609479311790643
"strateg",0.000584271077708601,0.111557125070913,0.420809727660727
"hama",-0.000735266391714547,-0.180077121121951,-2.36619278534531
"prefer",-0.000137805642447515,-0.0215836684005568,-0.0706928000876728
"fuel",-0.000361945702184254,-0.0540875524825505,-0.18757505744449
"ll",-0.000333092535995663,-0.0592819145489791,-0.253307602644582
"X150",0.000705940688628914,0.119710559132559,0.405300455935975
"balanc",0.000161282529382285,0.026204737097559,0.0992955277787318
"tough",2.13268506119108e-05,0.00344223596508238,0.019321726338648
"deserv",-0.000305044417742487,-0.0457068882727458,-0.155952047106211
"desper",-0.000123198931836312,-0.0196886900906864,-0.0654605892843009
"interfer",-0.000122981838612274,-0.0189256517849651,-0.0601963809583407
"heavili",-1.97488229295885e-05,-0.00296252783106875,-0.00303523851239324
"judiciari",-0.00128407028436916,-0.192395296888421,-0.917977574194024
"hondura",-0.000588686073204466,-0.15799076688273,-2.10547294235127
"previous",3.58619200693875e-05,0.00532139152604403,0.0246843195934349
"missil",-9.28897424545882e-05,-0.0223560981531607,-0.119888198188574
"petit",-0.000658541916793362,-0.128030164649442,-0.742147960747542
"interpret",-0.000218879863704567,-0.0335628303532378,-0.114655987385202
"photo",-0.000135266058547807,-0.0320934548977966,-0.177267177995707
"kim",-0.000416748368523262,-0.128625827904329,-1.74318381882852
"loss",0.000182916567616222,0.0301201171705714,0.115794898915015
"larger",-0.000228125113379059,-0.0334762098455053,-0.109391779059242
"assign",0.000563311586949339,0.10217852036638,0.379373964357324
"diseas",-9.38767518176932e-05,-0.0151483746807987,-0.0495703891455331
"realiz",4.8275835546875e-05,0.00779199638251079,0.0355107825883936
"factori",-7.63006418105701e-05,-0.0167531231193026,-0.0791460759231542
"overthrow",-0.00151519444777478,-0.206433487713379,-0.90382863593073
"ceremoni",0.000268837095245676,0.0609799004270458,0.294084492144542
