"","ld","smd","stlogoddse"
"clinic",0.0012673595768821,0.110872294630806,1.26227450211958
"X1944",0.0020583381086079,0.36438574745598,4.46040933773085
"ricardo",0.000783600336478476,0.0504764532683159,0.602054199033763
"sick",7.66554681660554e-06,0.000459357315404959,0.128652015160948
"shadow",0.000514742348669371,0.034043202929089,0.475592452766877
"tudjman",6.35966378760327e-06,0.000806131918558778,0.143562064837571
"yard",0.000338522259418864,0.0276076270283412,0.475592452766877
"suburb",0.00110885224124268,0.0852239016141411,0.980154136803951
"koizumi",-0.000502276467841247,-0.0564563743808326,-2.27874410585187
"naval",0.000638147552787286,0.0529939988087386,0.747630570418443
"gunfir",-0.00161132624040787,-0.0822303785473151,-0.931948734501853
"roadsid",-0.00223868569467937,-0.119189536439209,-2.27874410585187
"tariff",-0.00122434429704066,-0.0803345329458232,-1.43279432597356
"worship",-0.000663063317582006,-0.0454966046547972,-0.572293899560315
"tragic",2.78336660159176e-05,0.00168645300968513,0.143562064837571
"subcommitte",-0.00171695692882251,-0.0951327808976395,-1.43279432597356
"whip",0.000253585385932654,0.0172751010381269,0.318931530952229
"osama",0.000610641186777678,0.0450675554337086,0.617541397148436
"strict",-0.00169155538591239,-0.0842526676997074,-0.931948734501853
"administ",0.000202692494310044,0.0154446232539276,0.318931530952229
"viciou",-0.000331943679324768,-0.0179668105524216,-0.0563667177429297
"background",2.92900380699454e-05,0.00173001156751845,0.143562064837571
"ukrainian",-0.000140950933522032,-0.0209766177492741,-0.572293899560315
"stolen",2.45320287728591e-05,0.00158327287578073,0.143562064837571
"lengthi",0.000347382090856669,0.0202191175758607,0.318931530952229
"fix",0.000841716680754281,0.0613764725471044,0.76352801641064
"depict",0.000557633761039543,0.0360158313877158,0.49107965088155
"weather",5.35232811635644e-05,0.00307652265927836,0.158659657315372
"blast",-0.000162767191541335,-0.0120886381980235,-0.0414566680663073
"taught",0.00118548745900532,0.0811147070080879,0.884078321041936
"su",0.000230105518823861,0.0169698507760315,0.334221444583205
"impli",-0.000300073801116533,-0.0164137564324755,-0.0414566680663073
"slip",-0.00116676467823326,-0.059626189222737,-0.557745295498111
"teheran",-0.000775655835168062,-0.0697439083228755,-2.26470596333562
"closest",0.000862121247236204,0.054147091859967,0.633231037728626
"aziz",-0.000178818704738661,-0.0233427430672247,-0.557745295498111
"deplor",0.000358466082474966,0.021180613763674,0.334221444583205
"pride",0.000297334109875424,0.0192902063285663,0.334221444583205
"shake",-0.00180545517446185,-0.106405751659922,-2.26470596333562
"fish",-0.000174303735850427,-0.0125097114529109,-0.0414566680663073
"straw",0.000567944323708005,0.131110971708837,2.61580677959262
"mock",-0.000638218039192366,-0.0354805281911949,-0.275195578102551
"artist",0.000787628283203856,0.0722347532345822,0.996484158095174
"upper",-0.000389282666988023,-0.0277100986733586,-0.275195578102551
"slogan",-0.000523588172375175,-0.0321366388720473,-0.275195578102551
"appal",5.56020171477769e-05,0.00313569654235608,0.158659657315372
"exhaust",0.00036712544351087,0.0214349141303787,0.334221444583205
"fabric",-0.000548658726525561,-0.032268466529013,-0.260285528425928
"roll",0.000702322087026731,0.0494054048457862,0.649128483720822
"treasuri",-0.000865532689206711,-0.0732340225419864,-2.25050169442237
"wake",-0.000273188558243781,-0.0149959403589362,-0.0263590755885059
"explor",0.000621451156153188,0.0386262085416115,0.50676929146174
