"","ld","smd","stlogoddse"
"parallel",-8.33021949366723e-05,-0.00847707527573388,-0.0151244759703439
"teenag",2.4728723737893e-05,0.00292108311928652,0.0412538865168767
"illustr",-0.000208823497249519,-0.0207927690106622,-0.0740446865983303
"istanbul",-0.000441950770327362,-0.0641675431492644,-0.504664421868244
"prevail",0.000365216358628249,0.0380688880900079,0.197698082971122
"vienna",-0.000866333079425777,-0.115337089113918,-1.06987334106969
"discredit",-0.000883661342910909,-0.0846493172790188,-0.420730409346994
"pact",-0.000339262682125014,-0.039010942117094,-0.200871813390266
"match",-0.000548472946755289,-0.0558812663373561,-0.269632423186608
"stanc",0.00104087658109668,0.119108988516948,0.551213541940087
"holi",-0.00126580095016994,-0.127980820154397,-0.805214849083436
"phase",3.06688214625796e-05,0.00325305650703795,0.0412538865168767
"threw",-0.000629700568840316,-0.0598763993800408,-0.269632423186608
"uruguay",-0.000915894881256998,-0.123165751560466,-1.23512511787378
"libyan",-0.000229199404547968,-0.058921789775184,-1.0611517847641
"blair",-0.000554028156407568,-0.0916083595246876,-1.0611517847641
"carla",-0.00258631759678098,-0.220332795148405,-1.6824801526031
"finger",-0.000172970633639596,-0.0179494873751449,-0.0642267631597849
"colin",-0.00107800369306839,-0.0990929366433561,-0.495476497381492
"patrick",0.000655565184742108,0.0715034708910907,0.349947508794817
"edit",0.000325760043166409,0.0368826922119767,0.208111007841446
"genuin",0.0006562416407559,0.0715403524117005,0.349947508794817
"temporari",-0.00110125386248544,-0.106588851460993,-0.586539210855321
"revis",0.000417588064556614,0.0613277136261693,0.394584749247496
"comprehens",-0.000169584842709827,-0.0177729442349012,-0.0642267631597849
"chapter",-0.00033060588570926,-0.0376078801109838,-0.191273275352589
"kuwaiti",-0.000445209122909601,-0.0943106071942523,-2.03924291245646
"discourag",0.00121850892537313,0.140727880722322,0.641726512826025
"saro",-0.000127970730799534,-0.0520689900496939,-2.64304302109817
"underground",0.0011068204827375,0.148321310231769,0.755273456469782
"unlaw",0.000314314662563587,0.0362289734101193,0.208111007841446
"vivanco",-0.00159427775723959,-0.183783205661257,-2.64304302109817
"sheik",-0.00116567467918383,-0.157149321542172,-2.64304302109817
"martin",0.0003001431010896,0.0615690722696669,0.52208898146166
"wiwa",-0.000127970730799534,-0.0520689900496939,-2.64304302109817
"typic",0.000460489642769469,0.049790386782958,0.256838922946425
"elderli",-0.000284992386441462,-0.0285628084332113,-0.11630653524731
"snow",0.000131596260077799,0.0783542914929258,1.52258893623436
"diminish",7.12418573771324e-05,0.0073604925871336,0.0614679336221651
"admiss",0.000287882525242163,0.0355240192767532,0.218651694076318
"psychiatr",0.000263453225743923,0.0748952735749146,0.80474324518265
"understood",-0.00014284016046109,-0.0153750726428187,-0.0542953425244631
"holbrook",-0.000567794426680948,-0.105950904852053,-2.03077912165361
"jet",0.000209921091518062,0.0258202051656708,0.168147142286323
"hijack",-0.000490200176337883,-0.0820452831096183,-0.911019490980347
"stephen",0.00066972566068152,0.0732276539296833,0.36089101029292
"smith",0.00046176703749105,0.0805333493640084,0.57443253371082
"stretch",-0.000272654779060352,-0.0279377119521856,-0.11630653524731
"abolish",6.20637136293325e-05,0.00687002222486269,0.0614679336221651
"skull",0.00023073508587431,0.0518015970361344,0.491942405958169
"minimum",0.000804031306854074,0.0966991840272164,0.491942405958169
"crash",-0.00061039756311255,-0.0785521347689975,-0.577351286368569
"hemispher",-0.00215332161773563,-0.205243864502282,-2.02223111894624
"exclus",-2.05937908293379e-05,-0.0022210265888699,0.0150209917702664
"declassifi",-0.00119998278118709,-0.143445447893499,-1.40945376129313
"freez",-0.000524196565420052,-0.0515544746844926,-0.240834412243886
"fallen",-0.000269157392426057,-0.0267319760440327,-0.106375114611988
"cruel",-0.000578571088855973,-0.0541623681123435,-0.240834412243886
"feed",0.000560048458709327,0.0678267083886061,0.371975713983048
